group,term,synonym,isWord
Виконавці сексуальних дій,Жінка як статева партнерка чоловіка,фраєрка,1
Виконавці сексуальних дій,Жінка як статева партнерка чоловіка,харіус,1
Назви осіб за сексуальними характеристиками,Про людину з високою статевою потенцією,єбливий,1
Назви осіб за сексуальними характеристиками,Про людину з високою статевою потенцією,зайобистий,1
Назви осіб за сексуальними характеристиками,Про людину з високою статевою потенцією,злоїбучий,1
Назви осіб за сексуальними характеристиками,Про людину з високою статевою потенцією,їбкий,1
Назви осіб за сексуальними характеристиками,Про людину з високою статевою потенцією,їбливий,1
Назви осіб за сексуальними характеристиками,Про людину з високою статевою потенцією,їбучий,1
Назви осіб за сексуальними характеристиками,Про людину з високою статевою потенцією,сексомашина,1
Назви осіб за сексуальними характеристиками,Про чоловіка з високою статевою потенцією,єбак,1
Назви осіб за сексуальними характеристиками,Про чоловіка з високою статевою потенцією,здоровий як мудь,0
Назви осіб за сексуальними характеристиками,Про чоловіка з високою статевою потенцією,їбак,1
Назви осіб за сексуальними характеристиками,Про чоловіка з високою статевою потенцією,сперматозавр,1
Назви осіб за сексуальними характеристиками,Про чоловіка з високою статевою потенцією,трахаль,1
Назви осіб за сексуальними характеристиками,Про чоловіка з високою статевою потенцією,хуятий,1
Назви осіб за сексуальними характеристиками,Іімпотент,бездєтух,1
Назви осіб за сексуальними характеристиками,Іімпотент,гелун,1
Назви осіб за сексуальними характеристиками,Іімпотент,куряк,1
Назви осіб за сексуальними характеристиками,Іімпотент,мудак,1
Назви осіб за сексуальними характеристиками,Іімпотент,мудь недолугий,0
Назви осіб за сексуальними характеристиками,Іімпотент,негодний,1
Назви осіб за сексуальними характеристиками,Іімпотент,негодяй,1
Назви осіб за сексуальними характеристиками,Іімпотент,нездалий,1
Назви осіб за сексуальними характеристиками,Іімпотент,нездатний,1
